時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2017/06/13 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,549.00
2017/06/13 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,493.00
2017/06/13 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,499.00
2017/06/13 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,482.00
2017/06/13 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,454.00
2017/06/13 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,446.00
2017/06/14 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,453.00
2017/06/14 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,428.00
2017/06/14 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,425.00
2017/06/14 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,442.00
2017/06/14 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,417.00
2017/06/14 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,407.00
2017/06/14 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,410.00
2017/06/14 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,420.00
2017/06/14 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,428.00
2017/06/14 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,497.00
2017/06/14 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,525.00
2017/06/14 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,526.00
2017/06/14 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,529.00
2017/06/14 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,524.00
2017/06/14 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,493.00
2017/06/14 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,544.00
2017/06/14 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,553.00
2017/06/14 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,514.00
2017/06/14 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,508.00
2017/06/14 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,513.00
2017/06/14 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,465.00
2017/06/14 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,445.00
