時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2018/02/23 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.38
2018/02/23 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.00
2018/02/23 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.38
2018/02/23 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.63
2018/02/23 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.50
2018/02/23 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.13
2018/02/23 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/23 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.13
2018/02/24 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.88
2018/02/24 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.00
2018/02/24 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.75
2018/02/24 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.88
2018/02/24 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.75
2018/02/24 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.88
2018/02/24 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.75
2018/02/24 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.75
2018/02/24 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.63
2018/02/24 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.63
2018/02/24 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.38
2018/02/24 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.50
2018/02/24 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.63
2018/02/24 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.25
2018/02/24 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.75
2018/02/24 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.00
2018/02/24 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.25
2018/02/24 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.63
2018/02/24 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.63
2018/02/24 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.88
2018/02/24 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.75
2018/02/24 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/24 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.63
2018/02/24 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.63
2018/02/25 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.88
2018/02/25 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.00
2018/02/25 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.88
2018/02/25 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.00
2018/02/25 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,7.00
2018/02/25 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.88
2018/02/25 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.88
2018/02/25 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.88
2018/02/25 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.75
2018/02/25 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.88
2018/02/25 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,6.75
2018/02/25 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.88
2018/02/25 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.38
2018/02/25 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,11.13
2018/02/25 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,12.63
2018/02/25 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.13
2018/02/25 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.25
